GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
B0001zg,Male,Prostate,05yrs,143415,187,97.6,83.1,114,130222,176,97.8,82.9,114.8,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,CRC,05yrs,277261,168,49.5,42,58,254204,165,51.5,43.6,60.4,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,CRC,05yrs,133846,73,43.1,33.4,54.8,123982,71,44.3,34.2,56.7,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,CRC,05yrs,143415,95,55.3,44.1,68.5,130222,94,57.9,46.2,71.9,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Urinary,05yrs,277261,80,22.8,17.9,28.7,254204,79,23.7,18.5,29.9,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Urinary,05yrs,133846,19,11.7,6.9,18.7,123982,19,12.3,7.2,19.7,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Urinary,05yrs,143415,61,33.8,25.5,44.1,130222,60,35,26.4,45.9,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Mela,05yrs,277261,62,18,13.7,23.4,254204,61,18.9,14.3,24.6,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Mela,05yrs,133846,29,17.3,11.3,25.5,123982,29,18.3,12,27,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Mela,05yrs,143415,33,19,12.9,27.2,130222,32,19.8,13.3,28.4,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Kidney,05yrs,277261,89,24.9,19.7,31,254204,82,24.6,19.3,31.1,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Kidney,05yrs,133846,40,20.4,14.4,28.5,123982,39,21.1,14.7,29.6,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Kidney,05yrs,143415,49,28.4,20.7,38.2,130222,43,27.2,19.3,37.4,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,NHL,05yrs,277261,63,18.5,14,24,254204,63,19.5,14.8,25.4,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,NHL,05yrs,133846,27,15.7,10.1,23.3,123982,27,16.5,10.7,24.6,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,NHL,05yrs,143415,36,22.1,15,31.4,130222,36,23.4,15.9,33.4,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Leuks,05yrs,277261,45,13.5,9.7,18.3,254204,44,14,10,19.2,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Leuks,05yrs,133846,16,9.6,5.3,16,123982,16,10.1,5.6,17.1,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Leuks,05yrs,143415,29,17.1,11.2,25.2,130222,28,17.5,11.3,26.1,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Pancreas,05yrs,277261,43,12.3,8.8,16.9,254204,40,12.1,8.5,16.8,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Pancreas,05yrs,133846,23,13.2,8.2,20.3,123982,21,12.6,7.6,19.9,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Pancreas,05yrs,143415,20,10.9,6.4,17.5,130222,19,11,6.4,18,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Uterine,05yrs,133846,37,21,14.5,29.6,123982,35,20.4,13.9,29.1,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Oral,05yrs,277261,47,12.8,9.2,17.3,254204,47,13.5,9.8,18.4,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Oral,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Oral,05yrs,143415,38,20.3,14.2,28.5,130222,38,21.6,15,30.4,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Thyroid,05yrs,277261,27,8.2,5.3,12.2,254204,26,8.5,5.4,12.7,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Thyroid,05yrs,133846,21,12,7.3,18.9,123982,20,12.1,7.2,19.4,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Thyroid,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Liver,05yrs,277261,30,8.1,5.4,11.9,254204,27,7.7,5,11.6,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Liver,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Liver,05yrs,143415,24,13,8.1,20,130222,21,12.1,7.2,19.3,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Myeloma,05yrs,277261,22,6.2,3.8,9.7,254204,21,6.2,3.8,9.9,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Myeloma,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Myeloma,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Brain,05yrs,277261,23,7.2,4.5,11.1,254204,23,7.7,4.8,11.8,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Brain,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Brain,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Stomach,05yrs,277261,22,6.4,4,10,254204,21,6.4,3.9,10,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Stomach,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Stomach,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Esoph,05yrs,277261,19,5.8,3.3,9.3,254204,19,6.1,3.5,9.9,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Esoph,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Esoph,05yrs,143415,17,10.5,5.8,17.5,130222,17,11.2,6.2,18.7,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Ovary,05yrs,133846,17,10.6,6,17.4,123982,17,11.2,6.3,18.5,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Cervix,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Larynx,05yrs,277261,16,3.6,2,6.1,254204,16,3.8,2.1,6.5,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Larynx,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Larynx,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Testis,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,HL,05yrs,277261,,,,,254204,,,,,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,HL,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,HL,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Meso,05yrs,277261,,,,,254204,,,,,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Meso,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Meso,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,KS,05yrs,277261,,,,,254204,,,,,13184,,,,,6205,,,,,2105,,,,,1563,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,KS,05yrs,133846,,,,,123982,,,,,5249,,,,,2739,,,,,1197,,,,,679,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,KS,05yrs,143415,,,,,130222,,,,,7935,,,,,3466,,,,,908,,,,,884,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,AllSite,10yrs,555347,3212,467.4,450.7,484.5,511479,3073,470.6,453.4,488.3,25511,102,554,441.2,684.8,11389,17,391.4,210.9,642.3,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,AllSite,10yrs,268606,1510,440.3,417.5,463.9,250019,1454,444.1,420.8,468.6,9972,38,463,321.7,642.3,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,AllSite,10yrs,286741,1702,501.5,476.5,527.5,261460,1619,503.3,477.6,530.1,15539,64,810.9,536.7,1156.5,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Lung,10yrs,555347,561,77.9,71.4,84.9,511479,533,77.3,70.7,84.4,25511,22,114.6,69.9,176.2,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Lung,10yrs,268606,262,70.6,62.2,80.1,250019,251,70.7,62,80.3,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Lung,10yrs,286741,299,87.2,77,98.4,261460,282,86,75.6,97.4,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Breast,10yrs,268606,430,126.1,114,139.2,250019,410,125.7,113.3,139.1,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Prostate,10yrs,286741,360,98.5,87.9,110.1,261460,335,96.8,86,108.6,15539,21,228.5,85.1,459.1,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,CRC,10yrs,555347,310,47,41.7,52.8,511479,302,48,42.5,54,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,CRC,10yrs,268606,141,42.3,35.4,50.3,250019,137,43.1,36,51.3,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,CRC,10yrs,286741,169,50.8,43,59.6,261460,165,52.1,44,61.4,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Urinary,10yrs,555347,160,23.6,20,27.7,511479,154,23.8,20.1,28.1,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Urinary,10yrs,268606,41,12.4,8.8,17,250019,39,12.3,8.7,17.1,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Urinary,10yrs,286741,119,35.1,28.8,42.4,261460,115,35.7,29.2,43.3,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Mela,10yrs,555347,125,19.8,16.4,23.8,511479,122,20.4,16.8,24.6,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Mela,10yrs,268606,52,17.3,12.7,23,250019,52,18.2,13.4,24.3,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Mela,10yrs,286741,73,22.6,17.5,28.8,261460,70,22.7,17.5,29.1,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Kidney,10yrs,555347,162,23.8,20.1,27.9,511479,151,23.4,19.7,27.7,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Kidney,10yrs,268606,64,17.7,13.4,22.9,250019,60,17.2,13,22.5,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Kidney,10yrs,286741,98,29.8,23.9,36.7,261460,91,29.5,23.4,36.7,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,NHL,10yrs,555347,119,17.5,14.4,21.1,511479,115,17.8,14.6,21.6,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,NHL,10yrs,268606,45,12.9,9.3,17.6,250019,45,13.6,9.8,18.5,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,NHL,10yrs,286741,74,23,17.8,29.3,261460,70,23,17.6,29.5,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Leuks,10yrs,555347,93,14.1,11.3,17.5,511479,91,14.6,11.6,18.1,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Leuks,10yrs,268606,37,10.5,7.3,14.7,250019,36,10.7,7.4,15.1,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Leuks,10yrs,286741,56,18,13.3,23.8,261460,55,18.7,13.8,24.8,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Pancreas,10yrs,555347,102,14.6,11.8,17.9,511479,94,14.1,11.3,17.5,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Pancreas,10yrs,268606,49,14,10.2,18.7,250019,45,13.4,9.7,18.3,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Pancreas,10yrs,286741,53,14.8,10.9,19.8,261460,49,14.4,10.5,19.5,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Uterine,10yrs,268606,79,22.5,17.6,28.4,250019,77,22.9,17.9,29,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Oral,10yrs,555347,92,12.9,10.3,16,511479,90,13.3,10.6,16.6,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Oral,10yrs,268606,16,4.6,2.6,7.7,250019,16,4.8,2.7,8.1,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Oral,10yrs,286741,76,21.3,16.6,27.1,261460,74,22,17.1,28.1,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Thyroid,10yrs,555347,62,9.9,7.5,12.8,511479,60,10.2,7.7,13.3,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Thyroid,10yrs,268606,44,13.9,10,18.9,250019,42,14.1,10,19.4,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Thyroid,10yrs,286741,18,6.1,3.5,9.9,261460,18,6.6,3.8,10.7,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Liver,10yrs,555347,49,6.8,5,9.1,511479,46,6.7,4.9,9.1,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Liver,10yrs,268606,,,,,250019,,,,,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Liver,10yrs,286741,39,10.6,7.4,14.8,261460,36,10.4,7.1,14.7,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Myeloma,10yrs,555347,37,5.4,3.8,7.6,511479,36,5.5,3.8,7.8,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Myeloma,10yrs,268606,16,4.6,2.6,7.7,250019,,,,,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Myeloma,10yrs,286741,21,6.3,3.8,9.9,261460,21,6.7,4,10.6,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Brain,10yrs,555347,42,6.8,4.8,9.3,511479,42,7.2,5.1,9.9,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Brain,10yrs,268606,17,5.2,3,8.5,250019,17,5.5,3.1,9,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Brain,10yrs,286741,25,8.4,5.3,12.7,261460,25,9,5.7,13.7,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Stomach,10yrs,555347,41,6.2,4.4,8.6,511479,38,6.1,4.3,8.5,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Stomach,10yrs,268606,17,5,2.9,8.2,250019,16,5,2.8,8.3,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Stomach,10yrs,286741,24,7.7,4.7,11.8,261460,22,7.5,4.5,11.8,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Esoph,10yrs,555347,37,5.1,3.5,7.3,511479,37,5.4,3.7,7.7,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Esoph,10yrs,268606,,,,,250019,,,,,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Esoph,10yrs,286741,31,8.6,5.7,12.6,261460,31,9.1,6,13.4,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Ovary,10yrs,268606,32,9.2,6.2,13.2,250019,32,9.6,6.5,13.9,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Cervix,10yrs,268606,19,6.6,3.9,10.6,250019,18,6.8,3.9,11,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Larynx,10yrs,555347,33,4.1,2.8,5.9,511479,33,4.3,3,6.2,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Larynx,10yrs,268606,,,,,250019,,,,,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Larynx,10yrs,286741,28,6.9,4.5,10.2,261460,28,7.3,4.8,10.9,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Testis,10yrs,286741,16,6.1,3.4,9.9,261460,,,,,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,HL,10yrs,555347,18,3.1,1.8,5,511479,18,3.4,1.9,5.4,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,HL,10yrs,268606,,,,,250019,,,,,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,HL,10yrs,286741,,,,,261460,,,,,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,Meso,10yrs,555347,,,,,511479,,,,,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,Meso,10yrs,268606,,,,,250019,,,,,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,Meso,10yrs,286741,,,,,261460,,,,,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0001zg,Both,KS,10yrs,555347,,,,,511479,,,,,25511,,,,,11389,,,,,3935,,,,,3033,,,,,"Callaway, Montgomery",Zone
B0001zg,Female,KS,10yrs,268606,,,,,250019,,,,,9972,,,,,5011,,,,,2283,,,,,1321,,,,,"Callaway, Montgomery",Zone
B0001zg,Male,KS,10yrs,286741,,,,,261460,,,,,15539,,,,,6378,,,,,1652,,,,,1712,,,,,"Callaway, Montgomery",Zone
B0002zg,Both,AllSite,05yrs,273571,1391,412.8,390.4,436.3,250616,1362,421.5,398.2,445.9,7456,,,,,10309,,,,,4274,,,,,916,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Female,AllSite,05yrs,137035,674,402.8,371.3,436.4,125935,660,410.9,378.1,445.9,3470,,,,,4856,,,,,2386,,,,,388,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Male,AllSite,05yrs,136536,717,433,400.2,467.9,124681,702,442,408.1,478.2,3986,,,,,5453,,,,,1888,,,,,528,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Both,Lung,05yrs,273571,227,62.9,54.7,72,250616,224,64.2,55.8,73.7,7456,,,,,10309,,,,,4274,,,,,916,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Female,Lung,05yrs,137035,115,63.4,51.9,76.8,125935,113,64.6,52.8,78.6,3470,,,,,4856,,,,,2386,,,,,388,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Male,Lung,05yrs,136536,112,64.3,52.4,78.3,124681,111,65.7,53.5,80.2,3986,,,,,5453,,,,,1888,,,,,528,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Female,Breast,05yrs,137035,177,112.6,95.6,131.9,125935,173,114,96.4,134,3470,,,,,4856,,,,,2386,,,,,388,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Male,Prostate,05yrs,136536,156,84.7,71.6,99.8,124681,151,84.7,71.3,100.1,3986,,,,,5453,,,,,1888,,,,,528,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Both,CRC,05yrs,273571,139,40.2,33.6,47.9,250616,135,40.7,33.8,48.6,7456,,,,,10309,,,,,4274,,,,,916,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Female,CRC,05yrs,137035,69,38.5,29.7,49.3,125935,66,38.2,29.2,49.3,3470,,,,,4856,,,,,2386,,,,,388,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Male,CRC,05yrs,136536,70,42.7,32.8,54.8,124681,69,43.9,33.6,56.5,3986,,,,,5453,,,,,1888,,,,,528,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Both,Urinary,05yrs,273571,57,17,12.7,22.3,250616,57,17.5,13.1,23,7456,,,,,10309,,,,,4274,,,,,916,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Female,Urinary,05yrs,137035,,,,,125935,,,,,3470,,,,,4856,,,,,2386,,,,,388,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Male,Urinary,05yrs,136536,48,32.6,23.5,44,124681,48,33.6,24.3,45.4,3986,,,,,5453,,,,,1888,,,,,528,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Both,Mela,05yrs,273571,47,15.2,10.9,20.5,250616,47,16,11.5,21.7,7456,,,,,10309,,,,,4274,,,,,916,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Female,Mela,05yrs,137035,17,12.5,7,20.5,125935,17,13.4,7.4,22.2,3470,,,,,4856,,,,,2386,,,,,388,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Male,Mela,05yrs,136536,30,19.4,12.7,28.4,124681,30,20.1,13.2,29.5,3986,,,,,5453,,,,,1888,,,,,528,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Both,Kidney,05yrs,273571,78,23.1,18.1,29.3,250616,76,23.6,18.4,30.1,7456,,,,,10309,,,,,4274,,,,,916,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Female,Kidney,05yrs,137035,26,14.7,9.4,22.2,125935,25,14.8,9.3,22.6,3470,,,,,4856,,,,,2386,,,,,388,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Male,Kidney,05yrs,136536,52,32.5,23.8,43.4,124681,51,33.5,24.5,45,3986,,,,,5453,,,,,1888,,,,,528,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
B0002zg,Both,NHL,05yrs,273571,58,17.5,13.1,23,250616,56,17.5,13,23.2,7456,,,,,10309,,,,,4274,,,,,916,,,,,"Adair, Clark, Knox, Putnam, Schuyler, Scotland, Sullivan",Zone
